Name,Platform,Year,Rank,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Warhammer Online: Age of Reckoning,PC,2008,14948,0.0,0.02,0.0,0.0,0.02
Warhammer: Battle For Atluma,PSP,2006,12381,0.05,0.0,0.0,0.01,0.06
Warhammer: Battle March,X360,2008,10008,0.09,0.02,0.0,0.01,0.11
Warhammer: Dark Omen,PS,1998,13861,0.02,0.01,0.0,0.0,0.04
Warhammer: Mark of Chaos,PC,2006,14673,0.0,0.02,0.0,0.0,0.03
Warhammer: Shadow of the Horned Rat,PS,1996,7879,0.11,0.07,0.0,0.01,0.19
Warhawk,PS,1995,4305,0.25,0.17,0.0,0.03,0.46
Warhawk,PS3,2007,1964,0.49,0.39,0.0,0.17,1.06
Wario Land 3,GB,2000,738,1.11,0.51,0.34,0.23,2.2
Wario Land 4,GBA,2001,711,0.9,0.73,0.54,0.09,2.26
Wario Land II,GB,1997,1282,0.7000000000000001,0.35000000000000003,0.39,0.04,1.48
Wario Land II (GBC),GB,1998,4985,0.0,0.0,0.38,0.0,0.38
Wario Land: Shake It!,Wii,2008,1725,0.6000000000000001,0.31,0.15,0.11,1.17
Wario World,GC,2003,4469,0.34,0.09,0.0,0.01,0.44
Wario: Master of Disguise,DS,2007,3077,0.28,0.02,0.33,0.03,0.66
WarioWare D.I.Y.,DS,2009,3349,0.18,0.19,0.2,0.04,0.6000000000000001
WarioWare Touched!,DS,2004,688,0.52,0.45,1.21,0.13,2.31
"WarioWare, Inc.: Mega MicroGame$",GBA,2003,1628,0.4,0.11,0.7000000000000001,0.02,1.23
"WarioWare, Inc.: Mega Party Game$",GC,2003,2890,0.2,0.05,0.44,0.02,0.71
WarioWare: Smooth Moves,Wii,2006,491,0.87,1.06,0.73,0.26,2.92
Warpath: Jurassic Park,PS,1998,6242,0.15,0.1,0.0,0.02,0.28
Warriors Orochi,PS2,2007,2406,0.11,0.09,0.64,0.03,0.87
Warriors Orochi,PSP,2008,7588,0.02,0.0,0.18,0.0,0.2
Warriors Orochi,X360,2007,7707,0.17,0.01,0.0,0.02,0.2
Warriors Orochi 2,PS2,2008,9572,0.06,0.05,0.0,0.02,0.13
Warriors Orochi 2,PSP,2008,6095,0.06,0.0,0.22,0.01,0.29
Warriors Orochi 2,X360,2008,12642,0.04,0.0,0.01,0.0,0.06
Warriors Orochi 2 (JP sales),PS2,2008,4808,0.0,0.0,0.4,0.0,0.4
Warriors Orochi 3,PS3,2011,3257,0.0,0.04,0.5700000000000001,0.01,0.62
Warriors Orochi 3,PS4,2014,8908,0.04,0.05,0.04,0.02,0.15
Warriors Orochi 3,PSP,2012,10390,0.0,0.0,0.11,0.0,0.11
Warriors Orochi 3,PSV,2013,11784,0.0,0.0,0.07,0.0,0.07
Warriors Orochi 3,X360,2011,8515,0.09,0.03,0.03,0.01,0.16
Warriors Orochi 3,XOne,2014,13955,0.01,0.03,0.0,0.0,0.04
Warriors Orochi 3 Hyper,WiiU,2012,11313,0.04,0.02,0.02,0.01,0.08
Warriors of Might and Magic,PS,2001,9612,0.07,0.05,0.0,0.01,0.13
Warriors of Might and Magic,PS2,2001,8231,0.09,0.07,0.0,0.02,0.17
Warriors of the Lost Empire,PSP,2007,12473,0.05,0.0,0.0,0.01,0.06
Warriors of the Lost Empire (JP sales),PSP,2007,15162,0.0,0.0,0.02,0.0,0.02
Warriors: Legends of Troy,PS3,2011,7883,0.06,0.05,0.07,0.02,0.19
Warriors: Legends of Troy,X360,2011,12660,0.0,0.04,0.01,0.01,0.06
Warship Gunner 2,PS2,2006,14752,0.01,0.01,0.0,0.0,0.03
Warship Gunner 2 Portable,PSP,2009,15441,0.0,0.0,0.02,0.0,0.02
Warzone 2100,PS,1999,205,2.79,1.8900000000000001,0.0,0.33,5.01
Wasteland 2,PC,2015,10758,0.02,0.06,0.0,0.01,0.1
Wasteland 2,PS4,2015,10583,0.07,0.0,0.01,0.02,0.1
Wasteland 2,XOne,2015,13290,0.04,0.01,0.0,0.0,0.05
Watashi no Relaxuma,DS,2007,13656,0.0,0.0,0.04,0.0,0.04
Watch Dogs,PC,2014,4335,0.14,0.26,0.0,0.05,0.45
Watch Dogs,PS3,2014,893,0.56,0.89,0.1,0.37,1.9300000000000002
Watch Dogs,PS4,2014,281,1.4,1.8599999999999999,0.11,0.77,4.14
Watch Dogs,WiiU,2014,9114,0.08,0.05,0.0,0.01,0.14
Watch Dogs,X360,2014,1541,0.72,0.45,0.01,0.11,1.28
Watch Dogs,XOne,2014,1204,0.9,0.53,0.0,0.13,1.55
Watchmen: The End is Nigh - The Complete Experience,PS3,2009,8274,0.08,0.07,0.0,0.02,0.17
Watchmen: The End is Nigh Part 1 & 2,X360,2009,10765,0.09,0.0,0.0,0.01,0.1
Water Sports,Wii,2009,10554,0.05,0.04,0.0,0.01,0.1
Wave Race 64,N64,1996,485,1.98,0.58,0.34,0.04,2.94
Wave Race: Blue Storm,GC,2001,3340,0.4,0.1,0.09,0.02,0.6000000000000001
Wave Rally,PS2,2001,6325,0.13,0.1,0.0,0.03,0.27
Way of the Samurai,PS2,2002,3879,0.13,0.1,0.25,0.03,0.51
Way of the Samurai 2,PS2,2003,5508,0.05,0.04,0.23,0.01,0.33
Way of the Samurai 2 Portable,PSP,2009,13659,0.0,0.0,0.04,0.0,0.04
Way of the Samurai 3,PS3,2008,3842,0.18,0.08,0.22,0.04,0.52
Way of the Samurai 3,X360,2009,7431,0.12,0.05,0.02,0.02,0.21
Way of the Samurai 4,PS3,2011,7571,0.0,0.03,0.16,0.01,0.2
Wayne Gretzky's 3D Hockey,N64,1996,3821,0.49,0.03,0.0,0.0,0.53
Wayne Gretzky's 3D Hockey '98,N64,1997,6693,0.23,0.02,0.0,0.0,0.25
Wayne Gretzky's 3D Hockey '98,PS,1997,13445,0.03,0.02,0.0,0.0,0.05
We Cheer,Wii,2008,3797,0.48,0.0,0.0,0.04,0.53
We Cheer 2,Wii,2009,6480,0.24,0.0,0.0,0.02,0.26
We Dance,Wii,2011,7937,0.0,0.17,0.0,0.02,0.19
We Love Golf!,Wii,2007,6739,0.2,0.01,0.03,0.02,0.25
We Love Katamari,PS2,2005,3840,0.26,0.2,0.0,0.07,0.52
We Sing,Wii,2009,2640,0.0,0.6900000000000001,0.0,0.09,0.78
We Sing 80s,Wii,2012,16177,0.0,0.01,0.0,0.0,0.01
We Sing Deutsche Hits,Wii,2011,5246,0.0,0.31,0.0,0.05,0.36
We Sing Encore,Wii,2010,4217,0.0,0.41000000000000003,0.0,0.06,0.47000000000000003
We Sing Pop!,Wii,2012,5916,0.08,0.19,0.0,0.03,0.30000000000000004
We Sing Robbie Williams,Wii,2010,7335,0.0,0.19,0.0,0.03,0.21
We Sing Rock!,Wii,2011,11607,0.0,0.07,0.0,0.01,0.08
We Sing UK Hits,Wii,2011,8068,0.0,0.16,0.0,0.02,0.18
We Ski,Wii,2008,1053,0.99,0.42,0.14,0.15,1.7000000000000002
We Ski & Snowboard,Wii,2008,2303,0.38,0.29,0.15,0.08,0.9
We Wish You A Merry Christmas,Wii,2009,7652,0.14,0.04,0.0,0.02,0.2
Wedding Dash,DS,2009,7403,0.2,0.0,0.0,0.01,0.21
Wedding Planner: Dream Weddings Guaranteed,DS,2010,16331,0.0,0.01,0.0,0.0,0.01
Weiss Schwarz Portable,PSP,2011,10530,0.0,0.0,0.1,0.0,0.1
Western Riding Academy,DS,2010,12285,0.06,0.0,0.0,0.0,0.06
Wet,PS3,2009,3234,0.22,0.27,0.01,0.11,0.63
Wetrix,N64,1998,11480,0.06,0.02,0.0,0.0,0.08
Whac-A-Mole,DS,2005,11617,0.07,0.0,0.0,0.01,0.08
Whac-A-Mole,GBA,2005,16338,0.01,0.0,0.0,0.0,0.01
Whacked!,XB,2002,10834,0.07,0.02,0.0,0.0,0.09
"What Did I Do to Deserve This, My Lord!? 2",PSP,2008,6830,0.05,0.0,0.18,0.01,0.24
What's Cooking? Jamie Oliver,DS,2008,7031,0.2,0.01,0.0,0.02,0.23
Wheel of Fortune,DS,2010,4508,0.41000000000000003,0.0,0.0,0.03,0.43
Wheel of Fortune,N64,1997,6689,0.2,0.05,0.0,0.0,0.25
Wheel of Fortune,PS,1998,1581,0.99,0.22,0.0,0.04,1.26
Wheel of Fortune,Wii,2010,2078,0.89,0.04,0.0,0.06,1.0
Wheel of Fortune: 2nd Edition,PS,2000,4694,0.23,0.16,0.0,0.03,0.41000000000000003
Where the Wild Things Are,DS,2009,9007,0.13,0.0,0.0,0.01,0.14
Where the Wild Things Are,PS3,2009,10280,0.09,0.01,0.0,0.01,0.11
Where the Wild Things Are,Wii,2009,9670,0.11,0.0,0.0,0.01,0.12
Where the Wild Things Are,X360,2009,10138,0.1,0.0,0.0,0.01,0.11
Where's Waldo? The Fantastic Journey,DS,2009,7233,0.2,0.0,0.0,0.02,0.22
Where's Waldo? The Fantastic Journey,Wii,2009,7871,0.18,0.0,0.0,0.01,0.19
Whiplash,PS2,2003,9515,0.06,0.05,0.0,0.02,0.13
Whiplash,XB,2003,12808,0.04,0.01,0.0,0.0,0.06
Whirl Tour,GC,2002,13198,0.04,0.01,0.0,0.0,0.05
Whirl Tour,PS2,2002,7160,0.11,0.09,0.0,0.03,0.22
White Album 2: Shiawase no Mukougawa,PS3,2012,13545,0.0,0.0,0.04,0.0,0.04
White Album 2: Shiawase no Mukougawa,PSV,2013,15847,0.0,0.0,0.02,0.0,0.02
White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,13204,0.0,0.0,0.05,0.0,0.05
White Knight Chronicles II,PS3,2010,3171,0.23,0.09,0.27,0.05,0.64
White Knight Chronicles: International Edition,PS3,2008,2228,0.33,0.16,0.36,0.08,0.93
White Knight Chronicles: Origins,PSP,2011,8857,0.0,0.04,0.09,0.02,0.15
Whiteout,PS2,2002,15268,0.01,0.01,0.0,0.0,0.02
Whiteout,XB,2002,14631,0.02,0.01,0.0,0.0,0.03
Who Wants to Be A Millionaire?,X360,2011,10803,0.09,0.0,0.0,0.01,0.1
Who Wants to Be a Millionaire: 3rd Edition,DS,2010,13758,0.04,0.0,0.0,0.0,0.04
Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,10472,0.1,0.0,0.0,0.01,0.1
Who Wants to be a Millionaire: 1st Edition,DS,2007,13790,0.0,0.04,0.0,0.0,0.04
Who Wants to be a Millionaire: 1st Edition,Wii,2007,14176,0.0,0.03,0.0,0.0,0.03
Who Wants to be a Millionaire: 2nd Edition,DS,2008,16209,0.0,0.01,0.0,0.0,0.01
Who Wants to be a Millionaire: 2nd Edition,Wii,2008,14457,0.0,0.03,0.0,0.0,0.03
Who wants to be a millionaire,PC,1999,880,1.94,0.0,0.0,0.0,1.94
Who wants to be a millionaire,PS,2000,2566,0.45,0.30000000000000004,0.0,0.05,0.8
Wicked Monster Blast!,Wii,2011,13214,0.04,0.0,0.0,0.0,0.05
Wiffle Ball Advance,DS,2007,16025,0.01,0.0,0.0,0.0,0.01
Wii Fit,Wii,2007,14,8.94,8.03,3.6,2.15,22.72
Wii Fit Plus,Wii,2009,15,9.09,8.59,2.5300000000000002,1.79,22.0
Wii Fit U,WiiU,2013,2350,0.39,0.24,0.21,0.06,0.89
Wii Music,Wii,2008,413,1.3599999999999999,1.13,0.46,0.32,3.27
Wii Party,Wii,2010,79,1.79,3.5300000000000002,2.49,0.68,8.49
Wii Party U,WiiU,2013,983,0.31,0.54,0.84,0.08,1.77
Wii Play,Wii,2006,8,14.03,9.2,2.93,2.85,29.02
Wii Play: Motion,Wii,2011,2195,0.24,0.43,0.18,0.09,0.9500000000000001
Wii Sports,Wii,2006,1,41.49,29.02,3.77,8.46,82.74
Wii Sports Club,WiiU,2014,4854,0.19,0.14,0.04,0.03,0.4
Wii Sports Resort,Wii,2009,4,15.75,11.01,3.2800000000000002,2.96,33.0
Wii de Asobu Chibi-Robo!,Wii,2009,13316,0.0,0.0,0.05,0.0,0.05
Wild 9,PS,1998,6915,0.13,0.09,0.0,0.02,0.24
Wild ARMs,PS,1996,2183,0.26,0.17,0.46,0.06,0.9500000000000001
Wild ARMs 2,PS,1999,3033,0.19,0.13,0.31,0.04,0.67
Wild ARMs 3,PS2,2002,3245,0.16,0.13,0.29,0.04,0.62
Wild ARMs 4,PS2,2005,9025,0.07,0.06,0.0,0.02,0.14
Wild ARMs 5,PS2,2006,6191,0.14,0.11,0.0,0.04,0.28
Wild ARMs 5 (jp sales),PS2,2006,9714,0.0,0.0,0.12,0.0,0.12
Wild ARMs XF,PSP,2007,9224,0.07,0.0,0.06,0.01,0.14
Wild ARMs: Alter Code F,PS2,2003,10964,0.05,0.04,0.0,0.01,0.09
Wild Earth: African Safari,Wii,2008,9298,0.11,0.02,0.0,0.01,0.14
Wild West Shootout,Wii,2010,15551,0.01,0.01,0.0,0.0,0.02
Wild Wild Racing,PS2,2000,7347,0.1,0.08,0.0,0.03,0.21
Wildlife Park 3,PC,2011,11309,0.0,0.07,0.0,0.02,0.08
Wildstar,PC,2014,8445,0.08,0.07,0.0,0.02,0.17
WinBack 2: Project Poseidon,PS2,2006,16037,0.01,0.01,0.0,0.0,0.01
WinBack: Covert Operations,N64,1999,7418,0.17,0.04,0.0,0.0,0.21
WinBack: Covert Operations,PS2,2000,5989,0.14,0.11,0.0,0.04,0.29
Wing Arms,SAT,1994,7649,0.0,0.0,0.2,0.0,0.2
Wing Commander III: Heart of the Tiger,PS,1996,8714,0.09,0.06,0.0,0.01,0.16
Wing Commander IV: The Price of Freedom,PS,1997,11248,0.05,0.03,0.0,0.01,0.09
Wing Commander: Prophecy,GBA,2003,12864,0.04,0.01,0.0,0.0,0.05
Wing Island,Wii,2006,13337,0.03,0.01,0.01,0.0,0.05
Wings of War,XB,2004,12252,0.05,0.01,0.0,0.0,0.06
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010,11871,0.0,0.0,0.07,0.0,0.07
Winning Eleven: Pro Evolution Soccer 2007,DS,2006,8217,0.0,0.0,0.17,0.0,0.17
Winning Eleven: Pro Evolution Soccer 2007,PC,2006,16423,0.0,0.01,0.0,0.0,0.01
Winning Eleven: Pro Evolution Soccer 2007,PS2,2006,250,0.1,2.39,1.05,0.86,4.39
Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,2413,0.01,0.72,0.12,0.01,0.86
Winning Eleven: Pro Evolution Soccer 2007,X360,2006,10419,0.09,0.0,0.0,0.01,0.1
Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2006,2069,0.08,0.9,0.02,0.0,1.0
Winning Post,SNES,1993,3784,0.0,0.0,0.53,0.0,0.53
Winning Post 2,SNES,1995,5910,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
Winning Post 3,PS,1998,8724,0.0,0.0,0.14,0.01,0.15
Winning Post 4,PS,1999,8892,0.0,0.0,0.14,0.01,0.15
Winning Post 4 Maximum,PS2,2000,12568,0.0,0.0,0.06,0.0,0.06
Winning Post 5,PS2,2001,9424,0.0,0.0,0.13,0.0,0.13
Winning Post 6,PS2,2003,10830,0.0,0.0,0.09,0.0,0.09
Winning Post 7 2009,PSP,2009,14417,0.0,0.0,0.03,0.0,0.03
Winning Post 7 2010,PS3,2010,12177,0.0,0.0,0.07,0.0,0.07
Winning Post 7 2010,PSP,2010,13030,0.0,0.0,0.05,0.0,0.05
Winning Post 7 2012,PS3,2012,11841,0.0,0.0,0.07,0.0,0.07
Winning Post 7 2012,PSP,2012,13754,0.0,0.0,0.04,0.0,0.04
Winning Post 7 2013,PS3,2013,13128,0.0,0.0,0.05,0.0,0.05
Winning Post 7 2013,PSV,2013,15819,0.0,0.0,0.02,0.0,0.02
Winning Post 7 Maximum 2008,PS2,2008,16058,0.0,0.0,0.01,0.0,0.01
Winning Post 7 Maximum 2008,PS3,2008,16116,0.0,0.0,0.01,0.0,0.01
Winning Post 7: Maximum 2007,PS2,2007,15405,0.0,0.0,0.02,0.0,0.02
Winning Post 7: Maximum 2007,PS3,2007,15853,0.0,0.0,0.02,0.0,0.02
Winning Post 8,PS3,2014,12942,0.0,0.0,0.05,0.0,0.05
Winning Post 8,PSV,2014,13969,0.0,0.0,0.04,0.0,0.04
Winning Post 8 2015,PS3,2015,15157,0.0,0.0,0.02,0.0,0.02
Winning Post 8 2015,PSV,2015,15043,0.0,0.0,0.02,0.0,0.02
Winning Post 8 2016,PS4,2016,15687,0.0,0.0,0.02,0.0,0.02
Winning Post World,PS2,2009,14273,0.0,0.0,0.03,0.0,0.03
Winning Post World,PS3,2009,13121,0.0,0.0,0.05,0.0,0.05
Winning Post World 2010,PS3,2010,13713,0.0,0.0,0.04,0.0,0.04
Winter Blast: 9 Snow & Ice Games,Wii,2010,15533,0.02,0.0,0.0,0.0,0.02
Winter Heat,SAT,1996,10283,0.0,0.0,0.11,0.0,0.11
Winter Sports 2011,PS3,2011,13110,0.0,0.04,0.0,0.01,0.05
Winter Sports 2011,Wii,2011,11715,0.0,0.06,0.0,0.01,0.08
Winter Sports 2011,X360,2011,15213,0.0,0.02,0.0,0.0,0.02
Winter Sports 2: The Next Challenge,DS,2008,12480,0.04,0.02,0.0,0.01,0.06
Winter Sports 2: The Next Challenge,PS2,2008,11259,0.04,0.03,0.0,0.01,0.08
Winter Sports 2: The Next Challenge,Wii,2008,4738,0.18,0.19,0.0,0.04,0.41000000000000003
Winter Sports 2: The Next Challenge,X360,2008,11749,0.06,0.01,0.0,0.01,0.07
Winter Sports 3: The Great Tournament,PS3,2010,14049,0.0,0.03,0.0,0.01,0.04
Winter Sports 3: The Great Tournament,Wii,2010,13222,0.02,0.02,0.0,0.0,0.05
Winter Sports 3: The Great Tournament,X360,2010,15823,0.0,0.01,0.0,0.0,0.02
Winter Sports: The Ultimate Challenge,Wii,2007,1583,0.45,0.68,0.0,0.12,1.26
Winter Stars,PS3,2011,11058,0.01,0.06,0.0,0.02,0.09
Winter Stars,Wii,2011,9349,0.06,0.07,0.0,0.01,0.13
Winter Stars,X360,2011,10724,0.05,0.04,0.0,0.01,0.1
Winx Club,GBA,2005,11795,0.05,0.02,0.0,0.0,0.07
Winx Club: Mission Enchantix,DS,2008,12622,0.03,0.02,0.0,0.0,0.06
Winx Club: Quest for the Codex,DS,2006,12426,0.03,0.02,0.0,0.01,0.06
Winx Club: Rockstars,DS,2010,14568,0.0,0.03,0.0,0.0,0.03
Winx Club: Saving Alfea,3DS,2014,16456,0.0,0.01,0.0,0.0,0.01
Winx Club: Saving Alfea,DS,2014,15453,0.02,0.0,0.0,0.0,0.02
WipEout,PS,1995,4167,0.26,0.18,0.0,0.03,0.47000000000000003
WipEout 3,PS,1999,5360,0.19,0.13,0.0,0.02,0.34
WipEout 64,N64,1998,4533,0.28,0.14,0.0,0.01,0.43
WipEout Fusion,PS2,2002,6672,0.12,0.1,0.0,0.03,0.25
WipEout HD Fury,PS3,2009,11702,0.0,0.06,0.0,0.02,0.08
WipEout Pulse,PS2,2009,4055,0.0,0.15,0.0,0.33,0.49
WipEout Pulse,PSP,2007,5691,0.13,0.12,0.0,0.06,0.32
WipEout Pure,PSP,2005,2013,0.47000000000000003,0.34,0.0,0.22,1.04
WipEout XL,PS,1996,6657,0.14,0.1,0.0,0.02,0.25
WipeOut 3 The Game,3DS,2012,7726,0.18,0.0,0.0,0.01,0.2
WipeOut 3 The Game,Wii,2012,4800,0.38,0.0,0.0,0.03,0.4
WipeOut 3 The Game,WiiU,2012,9374,0.12,0.0,0.0,0.01,0.13
WipeOut 3 The Game,X360,2012,7420,0.2,0.0,0.0,0.01,0.21
Wipeout 2,3DS,2011,7075,0.22,0.0,0.0,0.01,0.23
Wipeout 2,DS,2011,6407,0.25,0.0,0.0,0.02,0.27
Wipeout 2,PS3,2011,9977,0.11,0.0,0.0,0.01,0.12
Wipeout 2,Wii,2011,5461,0.31,0.0,0.0,0.02,0.33
Wipeout 2,X360,2011,6384,0.25,0.0,0.0,0.02,0.27
Wipeout 2048,PSV,2012,4921,0.14,0.19,0.0,0.06,0.39
Wipeout: In The Zone,X360,2011,2257,0.87,0.0,0.0,0.05,0.92
Wipeout: The Game,DS,2010,3264,0.58,0.0,0.0,0.04,0.62
Wipeout: The Game,Wii,2009,797,1.97,0.0,0.0,0.12,2.09
WireWay,DS,2009,10116,0.1,0.0,0.0,0.01,0.11
Witches & Vampires: The Secrets of Ashburry,DS,2010,11505,0.05,0.02,0.0,0.01,0.08
Without Warning,PS2,2005,14000,0.02,0.01,0.0,0.0,0.04
Wizardry Twin Pack,PS3,2011,15666,0.0,0.0,0.02,0.0,0.02
Wizardry VI: Bane of the Cosmic Forge,SNES,1995,10422,0.0,0.0,0.1,0.0,0.1
Wizardry VII: Gadeia no Houshu,PS,1995,8989,0.0,0.0,0.14,0.01,0.15
Wizardry XTH: Unlimited Students,PS2,2006,16045,0.0,0.0,0.01,0.0,0.01
Wizardry: Llylgamyn Saga,PS,1998,11737,0.0,0.0,0.07,0.0,0.07
Wizardry: Tale of the Forsaken Land,PS2,2001,11222,0.04,0.03,0.0,0.01,0.09
Wizards of Waverly Place,DS,2009,2400,0.59,0.2,0.0,0.08,0.87
Wizards of Waverly Place: Spellbound,DS,2010,6961,0.16,0.06,0.0,0.02,0.23
Wolfenstein,PC,2009,13408,0.01,0.03,0.0,0.01,0.05
Wolfenstein,PS3,2009,3172,0.25,0.28,0.0,0.11,0.64
Wolfenstein,X360,2009,3584,0.28,0.22,0.0,0.06,0.56
Wolfenstein 3D,GBA,2002,8422,0.12,0.04,0.0,0.0,0.17
Wolfenstein: The New Order,PC,2014,4246,0.12,0.29,0.0,0.05,0.46
Wolfenstein: The New Order,PS3,2014,3945,0.14,0.25,0.02,0.09,0.51
Wolfenstein: The New Order,PS4,2014,1170,0.47000000000000003,0.8,0.03,0.29,1.58
Wolfenstein: The New Order,X360,2014,4704,0.18,0.19,0.0,0.04,0.41000000000000003
Wolfenstein: The New Order,XOne,2014,3020,0.33,0.28,0.0,0.06,0.67
Wolfenstein: The Old Blood,PC,2015,11466,0.0,0.08,0.0,0.0,0.08
Wolfenstein: The Old Blood,PS4,2015,4630,0.09,0.25,0.02,0.06,0.42
Wolfenstein: The Old Blood,XOne,2015,8770,0.07,0.07,0.0,0.01,0.15
Women's Volleyball Championship,PS2,2007,14182,0.0,0.0,0.03,0.0,0.03
Wonder Pets! Save the Animals!,DS,2008,5262,0.33,0.0,0.0,0.02,0.36
Wonder Project J2: Koruro no Mori no Josette,N64,1996,8594,0.0,0.0,0.12,0.04,0.16
Wonder Project J: Kikai no Shonen Pino,SNES,1994,4524,0.0,0.0,0.43,0.0,0.43
Wonder World Amusement Park,DS,2009,10960,0.08,0.0,0.0,0.01,0.09
Wonder World Amusement Park,Wii,2008,13346,0.04,0.0,0.0,0.0,0.05
Woody Woodpecker Racing,PS,1999,10376,0.06,0.04,0.0,0.01,0.11
Woody Woodpecker in Crazy Castle 5,GBA,2002,16596,0.01,0.0,0.0,0.0,0.01
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,13182,0.02,0.02,0.0,0.01,0.05
WordJong,DS,2007,8711,0.13,0.01,0.0,0.01,0.16
WordJong Party,Wii,2008,8152,0.17,0.0,0.0,0.01,0.18
Wordfish,DS,2008,11548,0.07,0.0,0.0,0.01,0.08
Wordmaster,DS,2008,10872,0.09,0.0,0.0,0.01,0.09
World Championship Athletics,Wii,2009,12679,0.04,0.01,0.0,0.0,0.06
World Championship Cards,PSP,2008,7508,0.19,0.0,0.0,0.02,0.2
World Championship Games: A Track & Field Event,DS,2008,11031,0.08,0.0,0.0,0.01,0.09
World Championship Poker,GBA,2004,8239,0.12,0.05,0.0,0.0,0.17
World Championship Poker,PS2,2004,2176,0.8,0.03,0.0,0.13,0.9500000000000001
World Championship Poker,XB,2004,3931,0.37,0.11,0.0,0.02,0.51
World Championship Poker 2: Featuring Howard Lederer,PS2,2005,5440,0.16,0.13,0.0,0.04,0.34
World Championship Poker 2: Featuring Howard Lederer,PSP,2005,9309,0.12,0.0,0.0,0.01,0.14
World Championship Poker 2: Featuring Howard Lederer,XB,2005,10912,0.07,0.02,0.0,0.0,0.09
World Championship Poker featuring Howard Lederer: All In,Wii,2006,15278,0.02,0.0,0.0,0.0,0.02
World Championship Poker: Deluxe Series,DS,2005,11641,0.07,0.0,0.0,0.01,0.08
World Championship Poker: Featuring Howard Lederer - All In,PS2,2006,1075,0.8200000000000001,0.64,0.0,0.22,1.6800000000000002
World Championship Poker: Featuring Howard Lederer - All In,X360,2006,13357,0.04,0.0,0.0,0.0,0.05
World Championship Poker: Howard Lederer - All In,PSP,2006,9061,0.13,0.0,0.0,0.01,0.14
World Championship Pool 2004,PS2,2004,13309,0.02,0.02,0.0,0.01,0.05
World Championship Pool 2004,XB,2003,14021,0.03,0.01,0.0,0.0,0.04
World Championship Rugby,PS2,2004,10051,0.06,0.04,0.0,0.01,0.11
World Championship Spelling,DS,2010,13482,0.04,0.0,0.0,0.0,0.04
World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,1994,15690,0.0,0.0,0.02,0.0,0.02
World Class Track Meet,NES,1986,453,1.92,0.45,0.64,0.07,3.08
World Cup '98 France: Road to Win,SAT,1998,10880,0.0,0.0,0.09,0.0,0.09
World Cup 98,N64,1998,3468,0.14,0.4,0.0,0.04,0.58
World Cup Golf: Professional Edition,PS,1995,9607,0.07,0.05,0.0,0.01,0.13
World Cup of Pool,DS,2009,12446,0.06,0.0,0.0,0.0,0.06
World Destruction League: Thunder Tanks,PS,2000,8375,0.09,0.06,0.0,0.01,0.17
World Destruction League: Thunder Tanks,PS2,2000,8294,0.08,0.07,0.0,0.02,0.17
World Driver Championship,N64,1999,8339,0.14,0.03,0.0,0.0,0.17
World Fantasista,PS2,2002,13424,0.0,0.0,0.05,0.0,0.05
World Heroes Anthology,PS2,2007,16418,0.0,0.0,0.01,0.0,0.01
World League Soccer,SNES,1991,8836,0.0,0.0,0.15,0.0,0.15
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,PSP,2008,15273,0.0,0.0,0.02,0.0,0.02
World Party Games,Wii,2009,11683,0.07,0.0,0.0,0.01,0.08
World Poker Tour,GBA,2005,16074,0.01,0.0,0.0,0.0,0.01
World Poker Tour,PS2,2005,7366,0.1,0.08,0.0,0.03,0.21
World Poker Tour,PSP,2006,13650,0.04,0.0,0.0,0.0,0.04
World Poker Tour,XB,2005,12268,0.05,0.01,0.0,0.0,0.06
World Racing,XB,2003,12167,0.05,0.01,0.0,0.0,0.07
World Series Baseball,SAT,1994,13718,0.0,0.0,0.04,0.0,0.04
World Series Baseball,XB,2002,6992,0.17,0.05,0.0,0.01,0.23
World Series Baseball 2K3,PS2,2003,6704,0.12,0.1,0.0,0.03,0.25
World Series Baseball 2K3,XB,2003,8817,0.11,0.03,0.0,0.01,0.15
World Series of Poker,GC,2005,13219,0.04,0.01,0.0,0.0,0.05
World Series of Poker,PS2,2005,4214,0.39,0.01,0.0,0.06,0.47000000000000003
World Series of Poker,PSP,2005,7412,0.19,0.0,0.0,0.02,0.21
World Series of Poker,XB,2005,6631,0.19,0.05,0.0,0.01,0.25
World Series of Poker 2008: Battle for the Bracelets,DS,2007,12482,0.05,0.0,0.0,0.0,0.06
World Series of Poker 2008: Battle for the Bracelets,PS2,2007,7070,0.11,0.09,0.0,0.03,0.23
World Series of Poker 2008: Battle for the Bracelets,PS3,2007,10582,0.08,0.01,0.0,0.01,0.1
World Series of Poker 2008: Battle for the Bracelets,PSP,2007,14954,0.02,0.0,0.0,0.0,0.02
World Series of Poker 2008: Battle for the Bracelets,X360,2007,11534,0.06,0.01,0.0,0.01,0.08
World Series of Poker: Tournament of Champions 2007 Edition,PS2,2006,14141,0.02,0.01,0.0,0.0,0.03
